timestamp,pressure,temperature,altitude,ASMaccelX,ASMaccelY,ASMaccelZ,ASMgyrX,ASMgyrY,ASMgyrZ,ICMaccelX,ICMaccelY,ICMaccelZ,ICMgyrX,ICMgyrY,ICMgyrZ,ICMmagX,ICMmagY,ICMmagZ,ICMtemp,lat,lon,altMSL,altEll,ecefX,ecefY,ecefZ,velN,velE,velD,epochTime,satellites,gpsLockType,w,i,j,k,posX,posY,posZ,velX,velY,velZ
22986,,,,,,,,,,-0.0107,-0.1011,1.0020,-0.0192,-0.0032,-0.0064,10.5000,66.7500,85.0500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
22996,1004.7839,25.9500,70.7130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23006,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0392,0.6940,0.7177,0.0415,ovf,ovf,ovf,ovf,4000326912.0000,ovf
23016,,,,,,,,,,-0.0112,-0.1035,0.9956,-0.0149,-0.0032,0.0000,10.0500,65.5500,81.9000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
23026,1004.7847,25.9500,70.7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0394,0.6939,0.7178,0.0417,ovf,ovf,ovf,ovf,ovf,ovf
23035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23047,1004.8252,25.9500,70.3672,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0088,-0.0938,1.0029,-0.0170,-0.0096,-0.0021,10.9500,61.6500,78.1500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
23055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395,0.6939,0.7177,0.0418,ovf,ovf,ovf,-3425273856.0000,ovf,ovf
23065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23077,1004.7991,25.9500,70.5861,,,,,,,-0.0063,-0.0928,1.0103,-0.0149,0.0000,-0.0032,9.6000,61.2000,79.5000,29.0031,,,,,,,,,,,,,,0.0397,0.6939,0.7177,0.0419,ovf,ovf,ovf,ovf,3971906304.0000,ovf
23086,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23107,1004.8069,25.9500,70.5207,,,,,,,-0.0083,-0.0991,1.0103,-0.0170,-0.0074,-0.0043,10.3500,60.1500,79.2000,29.1948,,,,,,,,,,,,,,0.0399,0.6939,0.7178,0.0420,ovf,ovf,ovf,ovf,ovf,ovf
23115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23127,1004.8020,25.9500,70.5616,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0401,0.6938,0.7178,0.0421,ovf,ovf,ovf,-2680931584.0000,ovf,ovf
23136,,,,,,,,,,-0.0142,-0.1035,1.0181,-0.0245,-0.0064,-0.0032,10.9500,61.2000,77.7000,29.4823,,,,,,,,,,,,,,,,,,,,,,,
23145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23156,1004.7747,25.9500,70.7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0403,0.6938,0.7178,0.0422,ovf,ovf,ovf,ovf,3919350784.0000,ovf
23167,,,,0.018,-0.089,1.009,1.120,0.910,-0.140,-0.0103,-0.1030,1.0015,-0.0223,-0.0064,-0.0053,10.3500,65.7000,82.8000,29.4823,,,,,,,,,,,,,,,,,,,,,,,
23175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0406,0.6938,0.7178,0.0424,ovf,ovf,ovf,ovf,ovf,ovf
23186,1004.7881,25.9500,70.6782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23196,,,,,,,,,,-0.0083,-0.1025,1.0063,-0.0138,-0.0053,-0.0053,9.7500,62.2500,78.3000,29.0990,,,,,,,,,,,,,,,,,,,,,,,
23207,1004.7959,25.9500,70.6127,0.017,-0.089,1.009,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0409,0.6937,0.7179,0.0425,ovf,ovf,ovf,-1934998400.0000,ovf,ovf
23215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23226,,,,,,,,,,-0.0132,-0.0977,0.9976,-0.0181,0.0000,-0.0032,11.2500,65.2500,83.2500,29.1948,,,,,,,,,,,,,,0.0411,0.6936,0.7179,0.0426,ovf,ovf,ovf,ovf,3842816256.0000,ovf
23236,1004.7820,25.9500,70.7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23246,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23256,,,,,,,,,,-0.0063,-0.0938,1.0054,-0.0223,-0.0021,-0.0021,10.3500,66.4500,83.4000,29.0990,,,,,,,,,,,,,,0.0412,0.6936,0.7179,0.0427,ovf,ovf,ovf,ovf,ovf,ovf
23266,1004.7822,25.9500,70.7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0414,0.6936,0.7179,0.0429,ovf,ovf,ovf,-1189696512.0000,ovf,ovf
23287,1004.7976,25.9500,70.5984,0.017,-0.089,1.009,1.120,0.910,-0.210,-0.0068,-0.0981,1.0044,-0.0117,-0.0064,-0.0043,9.7500,61.8000,80.1000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416,0.6935,0.7179,0.0430,ovf,ovf,ovf,ovf,3742529536.0000,ovf
23317,1004.7693,25.9400,70.8358,,,,,,,-0.0098,-0.0986,1.0176,-0.0192,-0.0064,-0.0032,10.3500,60.1500,77.7000,29.0990,,,,,,,,,,,,,,,,,,,,,,,
23326,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0318,0.6928,0.7194,0.0389,ovf,ovf,ovf,ovf,ovf,ovf
23335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23347,1004.8206,25.9500,70.4061,,,,,,,-0.0078,-0.1025,1.0142,-0.0170,-0.0074,0.0000,11.7000,64.2000,81.3000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0320,0.6928,0.7194,0.0390,ovf,ovf,ovf,-447244640.0000,ovf,ovf
23367,1004.7786,25.9400,70.7580,0.018,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23376,,,,,,,,,,-0.0122,-0.1050,1.0029,-0.0202,-0.0043,-0.0043,11.2500,66.0000,81.9000,29.4344,,,,,,,,,,,,,,0.0322,0.6928,0.7194,0.0391,ovf,ovf,ovf,ovf,3618791424.0000,ovf
23385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23396,1004.7888,25.9400,70.6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23407,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,-0.0083,-0.1006,0.9951,-0.0223,-0.0021,0.0000,9.0000,66.0000,84.3000,29.4344,,,,,,,,,,,,,,0.0325,0.6928,0.7194,0.0392,ovf,ovf,ovf,ovf,ovf,ovf
23415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23426,1004.8022,25.9500,70.5595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327,0.6927,0.7194,0.0394,ovf,ovf,ovf,290146496.0000,ovf,ovf
23436,,,,,,,,,,-0.0098,-0.0933,0.9995,-0.0213,-0.0074,-0.0021,9.6000,60.9000,78.1500,29.4344,,,,,,,,,,,,,,,,,,,,,,,
23447,1004.7925,25.9400,70.6414,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0329,0.6927,0.7194,0.0395,ovf,ovf,ovf,ovf,3471969280.0000,-3926936320.0000
23466,,,,,,,,,,-0.0068,-0.0962,1.0127,-0.0170,0.0011,-0.0053,10.6500,61.9500,79.9500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23476,1004.8079,25.9500,70.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0331,0.6927,0.7194,0.0397,ovf,ovf,ovf,ovf,ovf,ovf
23486,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23496,,,,,,,,,,-0.0015,-0.0952,1.0210,-0.0181,-0.0053,-0.0064,9.7500,66.0000,84.7500,29.5303,,,,,,,,,,,,,,,,,,,,,,,
23506,1004.7822,25.9400,70.7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0332,0.6926,0.7194,0.0398,ovf,ovf,ovf,1020281792.0000,ovf,ovf
23515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23527,1004.7764,25.9500,70.7764,0.017,-0.089,1.009,1.120,0.910,-0.140,-0.0112,-0.1025,1.0151,-0.0213,-0.0032,-0.0032,9.3000,61.8000,77.5500,29.2907,,,,,,,,,,,,,,0.0334,0.6926,0.7195,0.0399,ovf,ovf,ovf,ovf,3302499328.0000,-3144512512.0000
23535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23557,1004.7725,25.9500,70.8092,,,,,,,-0.0098,-0.1025,1.0044,-0.0223,-0.0064,0.0021,10.9500,61.6500,77.7000,29.2907,,,,,,,,,,,,,,0.0336,0.6925,0.7195,0.0401,ovf,ovf,ovf,ovf,ovf,ovf
23566,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339,0.6925,0.7195,0.0402,ovf,ovf,ovf,1740987008.0000,ovf,ovf
23587,1004.7898,25.9400,70.6639,,,,,,,-0.0132,-0.1001,1.0176,-0.0170,-0.0085,-0.0053,11.8500,63.0000,80.4000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
23595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23607,1004.7690,25.9400,70.8378,0.018,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0341,0.6925,0.7195,0.0404,ovf,ovf,ovf,ovf,3110888448.0000,-2357186304.0000
23616,,,,,,,,,,-0.0078,-0.0981,0.9873,-0.0213,-0.0032,-0.0021,10.9500,65.7000,84.6000,29.0990,,,,,,,,,,,,,,,,,,,,,,,
23625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0343,0.6924,0.7195,0.0405,ovf,ovf,ovf,ovf,ovf,ovf
23636,1004.8254,25.9500,70.3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23647,,,,0.018,-0.089,1.009,1.120,0.840,-0.140,-0.0103,-0.0952,1.0088,-0.0138,-0.0053,-0.0032,8.8500,62.7000,77.4000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345,0.6924,0.7195,0.0406,ovf,ovf,ovf,2450114816.0000,ovf,ovf
23666,1004.7856,25.9400,70.6987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23676,,,,,,,,,,-0.0059,-0.1016,1.0039,-0.0192,-0.0032,-0.0021,10.6500,61.2000,78.1500,29.1948,,,,,,,,,,,,,,0.0347,0.6924,0.7195,0.0408,ovf,ovf,ovf,ovf,2897704960.0000,-1567302656.0000
23687,1004.8123,25.9500,70.4756,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23706,,,,,,,,,,-0.0098,-0.0981,1.0200,-0.0181,-0.0064,0.0021,10.6500,63.4500,80.2500,28.9552,,,,,,,,,,,,,,0.0349,0.6924,0.7196,0.0409,ovf,ovf,ovf,ovf,-3950516736.0000,ovf
23716,1004.7979,25.9500,70.5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23726,,,,0.017,-0.089,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0351,0.6923,0.7195,0.0410,ovf,ovf,ovf,3145555200.0000,ovf,ovf
23736,,,,,,,,,,-0.0059,-0.1011,1.0161,-0.0181,-0.0064,-0.0064,9.6000,66.4500,84.1500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23746,1004.7666,25.9400,70.8583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0353,0.6923,0.7195,0.0411,ovf,ovf,ovf,ovf,2663584512.0000,-777212352.0000
23767,1004.7859,25.9500,70.6966,0.017,-0.089,1.010,1.120,0.910,-0.140,-0.0103,-0.1060,1.0029,-0.0192,-0.0053,-0.0021,9.7500,62.2500,79.0500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
23775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355,0.6923,0.7196,0.0412,ovf,ovf,ovf,ovf,-3506913280.0000,ovf
23797,1004.7961,25.9400,70.6107,,,,,,,-0.0151,-0.0972,0.9956,-0.0181,-0.0043,-0.0053,9.7500,61.5000,77.5500,29.6261,,,,,,,,,,,,,,,,,,,,,,,
23806,,,,0.016,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0357,0.6922,0.7196,0.0413,ovf,ovf,ovf,3825236992.0000,ovf,ovf
23816,1004.7922,25.9500,70.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23826,,,,,,,,,,-0.0107,-0.0938,1.0039,-0.0138,0.0000,-0.0053,10.6500,61.6500,79.2000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
23836,1004.7898,25.9400,70.6639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0359,0.6922,0.7196,0.0415,ovf,ovf,-46408856.0000,ovf,2409224704.0000,10731531.0000
23846,,,,0.017,-0.088,1.009,1.050,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23857,1004.7986,25.9500,70.5902,,,,,,,-0.0107,-0.0952,1.0068,-0.0160,-0.0074,0.0043,10.5000,61.5000,78.0000,28.9073,,,,,,,,,,,,,,0.0361,0.6921,0.7197,0.0416,ovf,ovf,ovf,ovf,-3065175808.0000,ovf
23866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23876,1004.7725,25.9500,70.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23887,,,,0.017,-0.088,1.009,1.120,0.910,-0.210,-0.0127,-0.0908,1.0142,-0.0149,-0.0064,-0.0085,10.9500,66.4500,84.1500,29.2907,,,,,,,,,,,,,,0.0363,0.6921,0.7197,0.0417,ovf,ovf,ovf,ovf,ovf,ovf
23896,1004.7937,25.9400,70.6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0365,0.6921,0.7197,0.0418,ovf,ovf,ovf,ovf,2135382656.0000,794183040.0000
23917,1004.8174,25.9500,70.4327,,,,,,,-0.0063,-0.1025,1.0195,-0.0234,-0.0032,-0.0011,9.6000,65.7000,83.8500,28.9073,,,,,,,,,,,,,,,,,,,,,,,
23926,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23936,1004.7681,25.9400,70.8460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367,0.6921,0.7197,0.0419,ovf,ovf,ovf,ovf,-2626620416.0000,ovf
23946,,,,,,,,,,-0.0107,-0.1001,1.0156,-0.0223,-0.0043,0.0000,10.9500,60.4500,78.4500,29.0031,,,,,,,,,,,,,,,,,,,,,,,
23956,1004.7776,25.9400,70.7662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369,0.6920,0.7197,0.0421,ovf,ovf,ovf,ovf,ovf,ovf
23966,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23977,1004.8066,25.9500,70.5227,,,,,,,-0.0127,-0.1025,1.0010,-0.0192,-0.0085,0.0011,11.4000,67.6500,83.1000,29.3386,,,,,,,,,,,,,,,,,,,,,,,
23986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371,0.6920,0.7197,0.0422,ovf,ovf,ovf,ovf,1842873600.0000,1570808064.0000
23996,1004.7976,25.9500,70.5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24007,,,,0.017,-0.088,1.009,1.120,0.910,-0.140,-0.0093,-0.0933,0.9951,-0.0170,-0.0032,-0.0064,10.9500,66.1500,83.8500,29.1948,,,,,,,,,,,,,,0.0374,0.6920,0.7197,0.0424,ovf,ovf,ovf,3794348288.0000,-2192552448.0000,ovf
24016,1004.8152,25.9500,70.4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24037,1004.7756,25.9600,70.7826,,,,,,,-0.0112,-0.0996,0.9985,-0.0170,-0.0074,-0.0011,9.3000,60.7500,78.0000,29.0990,,,,,,,,,,,,,,0.0376,0.6920,0.7197,0.0425,ovf,ovf,ovf,ovf,ovf,ovf
24046,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24056,1004.8086,25.9500,70.5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0378,0.6920,0.7197,0.0426,ovf,ovf,ovf,ovf,1532568192.0000,2338296064.0000
24066,,,,,,,,,,-0.0059,-0.0903,1.0132,-0.0149,-0.0011,-0.0043,9.0000,67.0500,83.2500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24076,1004.8313,25.9500,70.3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24086,,,,0.017,-0.089,1.009,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0380,0.6919,0.7197,0.0427,ovf,ovf,ovf,3113896192.0000,-1764265088.0000,ovf
24097,1004.8179,25.9600,70.4286,,,,,,,-0.0044,-0.0942,1.0225,-0.0202,-0.0043,0.0000,10.9500,63.1500,78.9000,28.9552,,,,,,,,,,,,,,,,,,,,,,,
24109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24120,1004.7756,25.9500,70.7826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381,0.6919,0.7197,0.0428,ovf,ovf,ovf,ovf,ovf,ovf
24131,,,,0.017,-0.089,1.009,1.120,0.840,-0.210,-0.0117,-0.1069,1.0195,-0.0202,-0.0032,-0.0043,9.0000,60.7500,80.1000,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383,0.6919,0.7197,0.0430,ovf,ovf,ovf,ovf,1205391232.0000,3094360064.0000
24150,1004.7993,25.9500,70.5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24160,,,,,,,,,,-0.0117,-0.0981,1.0078,-0.0202,-0.0021,-0.0053,10.3500,60.9000,78.1500,29.4344,,,,,,,,,,,,,,,,,,,,,,,
24171,1004.8054,25.9500,70.5329,0.017,-0.088,1.009,1.120,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0385,0.6918,0.7197,0.0431,ovf,ovf,ovf,2417780736.0000,-1343032576.0000,ovf
24179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24190,,,,,,,,,,-0.0117,-0.1006,0.9961,-0.0149,-0.0053,-0.0043,10.0500,61.5000,78.0000,29.1469,,,,,,,,,,,,,,0.0387,0.6918,0.7198,0.0433,ovf,ovf,ovf,ovf,ovf,ovf
24200,1004.7878,25.9500,70.6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24210,,,,0.017,-0.088,1.010,1.120,0.840,-0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24220,,,,,,,,,,-0.0078,-0.0947,1.0000,-0.0160,-0.0096,-0.0053,11.8500,64.5000,78.6000,29.3386,,,,,,,,,,,,,,0.0389,0.6917,0.7198,0.0434,ovf,ovf,ovf,ovf,862316672.0000,3836750336.0000
24230,1004.8066,25.9600,70.5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0391,0.6917,0.7198,0.0435,ovf,ovf,ovf,1708073472.0000,-930109376.0000,ovf
24251,1004.7898,25.9500,70.6639,0.018,-0.089,1.009,1.120,0.910,-0.140,-0.0127,-0.0903,1.0049,-0.0170,-0.0021,0.0000,9.9000,66.9000,84.6000,29.2907,,,,,,,,,,,,,,,,,,,,,,,
24259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393,0.6916,0.7198,0.0436,ovf,ovf,ovf,ovf,ovf,ovf
24281,1004.7646,25.9500,70.8746,,,,,,,-0.0083,-0.0928,1.0142,-0.0181,-0.0043,-0.0032,10.5000,62.5500,77.2500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24290,,,,0.017,-0.089,1.009,1.120,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0395,0.6916,0.7199,0.0437,ovf,ovf,ovf,ovf,504365376.0000,ovf
24299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24311,1004.8174,25.9500,70.4327,,,,,,,-0.0107,-0.1084,1.0190,-0.0170,-0.0021,-0.0053,9.7500,60.3000,78.0000,29.3386,,,,,,,,,,,,,,,,,,,,,,,
24319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0397,0.6916,0.7199,0.0438,ovf,ovf,ovf,986887872.0000,-526725568.0000,ovf
24331,1004.8162,25.9500,70.4429,0.017,-0.088,1.010,1.120,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24340,,,,,,,,,,-0.0107,-0.1006,1.0117,-0.0234,-0.0085,-0.0043,9.9000,62.7000,80.5500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0315,0.6894,0.7226,0.0401,ovf,ovf,ovf,ovf,ovf,ovf
24360,1004.8230,25.9500,70.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24371,,,,0.017,-0.088,1.009,1.120,0.840,-0.210,-0.0107,-0.0986,1.0020,-0.0149,-0.0021,-0.0043,10.9500,63.1500,80.2500,29.1948,,,,,,,,,,,,,,0.0318,0.6894,0.7226,0.0403,ovf,806537280.0000,ovf,ovf,132604104.0000,ovf
24379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24390,1004.8103,25.9500,70.4920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24400,,,,,,,,,,-0.0078,-0.1084,0.9976,-0.0170,0.0053,-0.0074,9.9000,64.9500,81.0000,29.2907,,,,,,,,,,,,,,0.0320,0.6893,0.7226,0.0404,ovf,ovf,ovf,256371392.0000,-134081840.0000,ovf
24411,1004.7991,25.9500,70.5861,0.017,-0.088,1.009,1.120,0.910,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0321,0.6893,0.7227,0.0406,ovf,ovf,ovf,ovf,ovf,ovf
24430,,,,,,,,,,-0.0034,-0.0962,0.9961,-0.0223,-0.0032,-0.0074,9.0000,66.0000,82.6500,29.1948,,,,,,,,,,,,,,,,,,,,,,,
24440,1004.7769,25.9500,70.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24450,,,,0.017,-0.089,1.010,1.050,0.910,-0.140,,,,,,,,,,,,,,,,,,,,,,,,0.0323,0.6892,0.7227,0.0407,ovf,ovf,ovf,ovf,-251860224.0000,ovf
24460,,,,,,,,,,-0.0020,-0.1050,1.0132,-0.0170,-0.0032,-0.0011,9.9000,62.4000,78.4500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24470,1004.7861,25.9500,70.6946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,0.6892,0.7227,0.0409,ovf,3857709312.0000,ovf,-481301056.0000,246652896.0000,ovf
24479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24491,1004.7839,25.9500,70.7130,0.017,-0.089,1.010,1.120,0.910,-0.140,-0.0073,-0.0894,1.0229,-0.0149,-0.0085,-0.0053,9.9000,66.1500,84.9000,29.1948,,,,,,,,,,,,,,,,,,,,,,,
24499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327,0.6891,0.7228,0.0410,ovf,ovf,ovf,ovf,ovf,ovf
24509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24521,1004.7795,25.9500,70.7498,,,,,,,-0.0039,-0.1001,1.0200,-0.0245,-0.0043,-0.0043,10.5000,68.2500,84.7500,29.1948,,,,,,,,,,,,,,0.0329,0.6891,0.7228,0.0410,ovf,ovf,ovf,ovf,-647883712.0000,ovf
24530,,,,0.017,-0.088,1.009,1.120,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24551,1004.7983,25.9500,70.5923,,,,,,,-0.0078,-0.0933,1.0195,-0.0202,-0.0043,-0.0032,10.3500,61.2000,77.1000,29.2907,,,,,,,,,,,,,,0.0331,0.6890,0.7228,0.0412,ovf,ovf,ovf,-1223932800.0000,614344640.0000,ovf
24559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24571,1004.8040,25.9500,70.5452,0.017,-0.088,1.009,1.120,0.840,-0.210,,,,,,,,,,,,,,,,,,,,,,,,0.0333,0.6890,0.7228,0.0413,ovf,ovf,ovf,ovf,ovf,ovf
24580,,,,,,,,,,-0.0083,-0.0972,1.0034,-0.0202,-0.0021,-0.0074,10.9500,64.2000,79.9500,29.1469,,,,,,,,,,,,,,,,,,,,,,,
24589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
